ÈÕÆÚ,000532.SZ,000636.SZ,000701.SZ,000733.SZ,000823.SZ,002134.SZ,002138.SZ,002199.SZ,002222.SZ,002288.SZ,002384.SZ,002436.SZ,002463.SZ,002484.SZ,002579.SZ,002618.SZ,002636.SZ,002815.SZ,002913.SZ,002916.SZ,002938.SZ,300408.SZ,300460.SZ,300476.SZ,300657.SZ,300726.SZ,300739.SZ,600183.SH,600237.SH,600563.SH,600601.SH,603186.SH,603228.SH,603267.SH,603328.SH,603386.SH,603678.SH,603738.SH,603920.SH,603936.SH,603989.SH,000532.SZ,000636.SZ,000701.SZ,000733.SZ,000823.SZ,002134.SZ,002138.SZ,002199.SZ,002222.SZ,002288.SZ,002384.SZ,002436.SZ,002463.SZ,002484.SZ,002579.SZ,002618.SZ,002636.SZ,002815.SZ,002913.SZ,002916.SZ,002938.SZ,300408.SZ,300460.SZ,300476.SZ,300657.SZ,300726.SZ,300739.SZ,600183.SH,600237.SH,600563.SH,600601.SH,603186.SH,603228.SH,603267.SH,603328.SH,603386.SH,603678.SH,603738.SH,603920.SH,603936.SH,603989.SH,000532.SZ,000636.SZ,000701.SZ,000733.SZ,000823.SZ,002134.SZ,002138.SZ,002199.SZ,002222.SZ,002288.SZ,002384.SZ,002436.SZ,002463.SZ,002484.SZ,002579.SZ,002618.SZ,002636.SZ,002815.SZ,002913.SZ,002916.SZ,002938.SZ,300408.SZ,300460.SZ,300476.SZ,300657.SZ,300726.SZ,300739.SZ,600183.SH,600237.SH,600563.SH,600601.SH,603186.SH,603228.SH,603267.SH,603328.SH,603386.SH,603678.SH,603738.SH,603920.SH,603936.SH,603989.SH,000532.SZ,000636.SZ,000701.SZ,000733.SZ,000823.SZ,002134.SZ,002138.SZ,002199.SZ,002222.SZ,002288.SZ,002384.SZ,002436.SZ,002463.SZ,002484.SZ,002579.SZ,002618.SZ,002636.SZ,002815.SZ,002913.SZ,002916.SZ,002938.SZ,300408.SZ,300460.SZ,300476.SZ,300657.SZ,300726.SZ,300739.SZ,600183.SH,600237.SH,600563.SH,600601.SH,603186.SH,603228.SH,603267.SH,603328.SH,603386.SH,603678.SH,603738.SH,603920.SH,603936.SH,603989.SH,000532.SZ,000636.SZ,000701.SZ,000733.SZ,000823.SZ,002134.SZ,002138.SZ,002199.SZ,002222.SZ,002288.SZ,002384.SZ,002436.SZ,002463.SZ,002484.SZ,002579.SZ,002618.SZ,002636.SZ,002815.SZ,002913.SZ,002916.SZ,002938.SZ,300408.SZ,300460.SZ,300476.SZ,300657.SZ,300726.SZ,300739.SZ,600183.SH,600237.SH,600563.SH,600601.SH,603186.SH,603228.SH,603267.SH,603328.SH,603386.SH,603678.SH,603738.SH,603920.SH,603936.SH,603989.SH,000532.SZ,000636.SZ,000701.SZ,000733.SZ,000823.SZ,002134.SZ,002138.SZ,002199.SZ,002222.SZ,002288.SZ,002384.SZ,002436.SZ,002463.SZ,002484.SZ,002579.SZ,002618.SZ,002636.SZ,002815.SZ,002913.SZ,002916.SZ,002938.SZ,300408.SZ,300460.SZ,300476.SZ,300657.SZ,300726.SZ,300739.SZ,600183.SH,600237.SH,600563.SH,600601.SH,603186.SH,603228.SH,603267.SH,603328.SH,603386.SH,603678.SH,603738.SH,603920.SH,603936.SH,603989.SH
2019/2/26,-6.2798,-4.0291,0.7353,1.4126,-3.5272,-1.62,-1.6216,-1.3048,-2.1572,-5.7543,0.0595,0.1965,-5.5319,-3.1421,-4.0622,-3.2635,-4.2596,-3.5755,0.4046,-5.2409,-4.1165,-2.2434,-1.1506,-3.4826,4.5521,-1.7199,-2.801,-3.2258,-1.9093,-0.6351,0.6329,-0.6207,-3.6889,,-3.8363,1.3049,-4.9244,-6.6823,-2.0818,-1.6329,-1.1194,8.2348,14.3859,2.6316,3.3573,9.2298,1.7933,1.8186,1.4569,5.4536,16.8856,6.6616,4.1094,7.5595,2.2232,6.6228,3.2534,8.967,4.9266,16.8353,7.5406,13.1276,0.7929,2.1045,2.2643,9.2956,8.8594,17.7708,2.4702,4.8725,0.9758,3.3499,7.1287,3.6749,,1.3623,19.6301,2.302,20.3441,5.6834,2.6141,0.4836,4049669828,13007301203,2588576311,6401827854,5433635581,1642276450,12722970806,2578054624,5371147487,4850081955,19558651300,6435374279,18578125866,5414258145,3850694296,8607823200,2326473576,3723663335,1698012950,9404211606,5706922695,33815902843,1590191190,10315694069,2848244428,2168975000,1074150000,25409890920,2319558912,10912500000,6979754029,2006570289,5271531010,,11193899286,968009000,8801831025,935549641.5,1688525937,2923604500,8268036082,74.34,12.7881,123.6555,27.1162,20.138,-27.7144,30.8808,-32.7877,36.0971,163.5756,33.3373,35.3404,33.5681,23.7322,50.7342,338.6878,23.4562,25.1936,29.0505,46.42,20.5935,27.0755,-71.327,27.4714,38.0751,35.8848,35.4336,25.398,243.3927,24.1504,126.714,46.8952,33.2883,,17.2058,49.957,26.4935,69.4994,23.8742,31.5159,27.6808,5.158,2.394,0.631,1.4555,1.6399,4.3388,3.4384,6.7532,6.186,3.6413,3.2132,2.9837,4.7761,1.7789,4.0949,5.0165,2.7329,4.8592,3.1921,8.695,3.1904,5.1066,2.4228,3.5125,7.5283,5.1516,3.4276,3.9687,1.8631,4.4435,2.1605,5.2245,6.4492,,2.5183,5.2623,3.177,3.9679,2.2531,1.729,4.0145,7.6619,2.84,0.0429,1.3156,1.0997,4.1856,6.2569,14.5423,11.0503,4.0517,1.3638,2.1848,3.4836,2.9476,2.3492,25.0528,1.8658,3.8628,3.1052,4.2575,2.2073,9.5212,4.9851,3.1637,1.9969,12.5755,3.7976,2.1208,2.6199,6.3392,1.2243,2.0987,5.3593,,3.3806,3.0772,4.3604,4.1337,2.4872,2.017,3.8179
2019/2/27,3.3079,-0.4129,0.5839,-0.8798,-3.8538,1.497,-0.4945,-0.7554,-2.7559,-7.4257,-3.5651,5.2941,-2.7027,-1.9746,0.6306,-2.5461,-2.2246,-3.7669,2.3118,0.0612,-4.8198,-2.0996,-1.9048,-2.3564,-6.7855,1.1,-1.9355,-1.6667,0.2433,-2.2062,0,-0.8082,-2.4765,,-0.7092,-1.3466,-1.2821,-1.8216,-1.8223,-0.4007,-3.7736,5.9651,9.2956,2.1755,2.5143,7.3308,2.4742,1.4005,0.9763,3.8329,13.4266,6.0756,5.7475,5.545,1.646,3.9128,2.5649,4.3373,4.5102,15.0219,5.0219,14.2672,0.7467,1.9635,1.7468,7.1345,9.0441,12.4435,1.8642,3.254,0.8483,1.918,5.873,1.9828,,0.9042,13.1098,1.6292,10.3688,4.919,1.9314,0.7069,4183628372,12953589016,2801563956,6345506787,5224236582,1666861427,12660055016,2558579235,5223123738,4489927355,18861373178,6776070565,18076014356,5307347547,3874977953,8388655200,2274719397,3583395852,1737267120,9409963418,5431862427,33105900977,1559901834,10072614386,2654975411,2192833725,1053360000,24986392738,2325202608,10671750000,6979754029,1990352601,5140979327,,11114509930,954973750,8688987038,918507594,1657755533,2911890000,7956034721,76.7991,12.7353,124.3775,26.8777,19.3619,-28.1292,30.7281,-32.54,35.1023,151.4289,32.1488,37.2114,32.6608,23.2635,51.0541,330.0643,22.9344,24.2446,29.7221,46.4484,19.601,26.507,-69.9684,26.824,35.4915,36.2795,34.7478,24.9747,243.9848,23.6176,126.714,46.5162,32.4639,,17.0837,49.2843,26.1538,68.2334,23.4391,31.3897,26.6363,5.3286,2.3841,0.6347,1.4427,1.5767,4.4037,3.4214,6.7022,6.0156,3.3709,3.0987,3.1417,4.647,1.7437,4.1207,4.8888,2.6721,4.6762,3.2659,8.7003,3.0367,4.9994,2.3767,3.4297,7.0175,5.2082,3.3613,3.9026,1.8676,4.3454,2.1605,5.1822,6.2895,,2.5005,5.1914,3.1362,3.8957,2.212,1.7221,3.863,7.9153,2.8283,0.0431,1.304,1.0574,4.2483,6.226,14.4325,10.7458,3.7508,1.3152,2.3005,3.3894,2.8894,2.364,24.415,1.8243,3.7173,3.177,4.2601,2.1009,9.3213,4.8902,3.0891,1.8614,12.7139,3.7241,2.0855,2.6262,6.1994,1.2243,2.0818,5.2266,,3.3566,3.0358,4.3045,4.0584,2.4419,2.0089,3.6739
2019/2/28,-6.7323,-3.7319,-0.5806,0.1479,1.0277,-0.295,-0.9387,-0.9515,-0.7287,-0.3565,-1.2939,-2.4209,0.5556,1.8705,-0.8953,1.1757,-0.9751,0.7951,0.5804,1.1177,3.0638,-1.8454,-1.1866,0,0.9938,-0.3462,1.5351,-0.8475,1.4563,1.0964,-0.3145,1.7407,2.1609,,-1.5179,2.73,0.3636,1.4075,0.9281,2.069,3.1373,5.527,9.6973,1.3199,1.2945,4.1393,1.7507,1.8163,0.5344,3.1352,6.6441,3.5889,3.0759,3.5535,1.0064,2.7335,1.9113,2.8288,2.4325,10.7676,4.5515,9.5003,1.3063,2.5237,1.7752,5.1909,6.4941,7.9506,1.2664,3.5054,0.4973,1.0149,5.7631,2.1113,,0.7423,13.491,1.1535,6.4391,2.6156,1.5211,0.5856,3901971947,12470179336,2785299434,6354893632,5277928633,1661944432,12541214080,2534234999,5185060488,4473920484,18617325836,6612031613,18176436658,5406621673,3840287014,8487280800,2252539034,3611887684,1747350760,9515139397,5598285446,32494969138,1541391672,10072614386,2681360259,2185242313,1069530000,24774643647,2359064782,10788750000,6957805117,2024999480,5252069890,,10945807547,981044250,8720583354,931436043.9,1673140735,2972136000,8205635810,71.6287,12.2601,123.6555,26.9174,19.5609,-28.0463,30.4397,-32.2304,34.8465,150.889,31.7328,36.3106,32.8423,23.6987,50.5971,333.9449,22.7107,24.4374,29.8946,46.9676,20.2015,26.0178,-69.1381,26.824,35.8442,36.1539,35.2812,24.763,247.538,23.8765,126.3155,47.3259,33.1654,,16.8244,50.6297,26.2489,69.1939,23.6567,32.0391,27.4719,4.9699,2.2952,0.631,1.4448,1.5929,4.3907,3.3893,6.6384,5.9717,3.3589,3.0586,3.0656,4.6728,1.7764,4.0838,4.9463,2.6461,4.7134,3.2848,8.7975,3.1297,4.9071,2.3485,3.4297,7.0872,5.1902,3.4129,3.8695,1.8948,4.3931,2.1537,5.2724,6.4254,,2.4625,5.3331,3.1476,3.9505,2.2326,1.7577,3.9842,7.3824,2.7227,0.0429,1.3059,1.0682,4.2357,6.1675,14.2951,10.6675,3.7375,1.2982,2.2448,3.4083,2.9435,2.3429,24.702,1.8066,3.7469,3.1954,4.3078,2.1653,9.1493,4.8321,3.0891,1.8799,12.6699,3.7813,2.0678,2.6645,6.2673,1.2204,2.118,5.3395,,3.3057,3.1187,4.3202,4.1155,2.4645,2.0505,3.7891
2019/3/1,2.0246,-0.1436,0.5839,-0.5908,-0.4069,-0.2959,0.1672,0.2882,-0.3263,2.1467,0.0624,0.1908,0.3683,5.791,-1.2647,-0.9038,1.3129,0,9.9959,0.6218,1.9405,1.1179,-0.1092,-0.905,4.059,-0.2481,-1.1231,1.0256,-0.9569,0.9385,-0.3155,-3.9316,-1.8373,,0.1813,0.5777,-0.6211,-0.6309,-0.7663,0.1126,-2.3289,4.1698,6.876,1.4973,1.2433,3.613,1.2896,1.3217,0.3999,3.0179,6.7299,3.6543,1.8396,3.4083,2.7097,3.0117,1.8617,2.6448,2.5565,24.3028,3.3645,7.5037,0.8759,1.4058,1.8028,6.2713,3.8675,7.9681,1.2357,2.5141,0.5889,1.0939,6.3033,1.7518,,0.7217,10.5963,0.8087,4.7769,2.9413,1.2968,0.5565,3980973139,12452275274,2801563956,6317346254,5256451812,1657027436,12562186010,2541538270,5168143488,4569961710,18628947138,6624649994,18243384860,5719716996,3791719698,8410572000,2282112851,3611887684,1922013810,9574300886,5706922695,32858225907,1539708930,9981459505,2790197761,2179819875,1057518000,25028742556,2336489999,10890000000,6935856205,1945385376,5155575167,,10965654886,986711750,8666418240,925559475.8,1660319733,2975483000,8014534976,73.0789,12.2425,124.3775,26.7584,19.4813,-27.9633,30.4906,-32.3232,34.7328,154.1281,31.7526,36.3799,32.9632,25.0711,49.9572,330.9267,23.0089,24.4374,32.8828,47.2596,20.5935,26.3087,-69.0626,26.5813,37.2992,36.0642,34.885,25.017,245.1692,24.1006,125.917,45.4653,32.556,,16.8549,50.9222,26.0859,68.7573,23.4754,32.0752,26.8321,5.0705,2.2919,0.6347,1.4363,1.5865,4.3777,3.3949,6.6576,5.9522,3.431,3.0605,3.0715,4.69,1.8792,4.0322,4.9016,2.6808,4.7134,3.6132,8.8522,3.1904,4.962,2.3459,3.3987,7.3749,5.1773,3.3746,3.9092,1.8767,4.4343,2.1469,5.0651,6.3073,,2.467,5.3639,3.1281,3.9256,2.2155,1.7597,3.8914,7.5319,2.7188,0.0431,1.2982,1.0639,4.2232,6.1778,14.3363,10.6327,3.8177,1.299,2.249,3.4208,3.1139,2.3132,24.4788,1.8303,3.7469,3.5149,4.3345,2.2073,9.2516,4.8269,3.0612,1.9562,12.6384,3.7388,2.089,2.639,6.3262,1.2166,2.0347,5.2414,,3.3117,3.1367,4.2933,4.0895,2.4457,2.0528,3.7009
2019/3/4,1.8982,1.3659,3.6284,2.3031,1.6343,1.3353,-0.1669,2.5862,0.9002,1.7513,0.0624,1.9048,1.1927,0.267,0.7319,1.9544,0,2.3665,4.9279,0.1202,-0.648,1.5075,0.4372,0.761,1.844,0.5473,0.9174,1.4382,0.7246,-0.9504,2.2152,5.6082,3.0827,,0.543,3.5037,-0.8333,1.0794,1.6988,-0.2812,2.5304,5.3355,10.8633,3.6441,2.9303,7.5823,1.7889,2.866,1.5821,4.5213,9.7184,6.3966,3.612,6.7668,2.5733,4.8175,4.1652,5.8282,4.8913,27.1574,7.3094,11.2531,1.7889,2.0133,3.3123,6.9091,8.1317,15.3826,2.3771,3.838,1.6054,2.1407,10.0682,4.0599,,1.1175,21.6782,2.6493,10.6431,5.006,2.8278,0.7172,4056539497,12622363865,2903217220,6462842342,5342359094,1679153915,12541214080,2607267708,5214665238,4649996066,18640568440,6750833803,18460966514,5734989939,3819472450,8574948000,2282112851,3697363182,2016728000,9585804508,5669939801,33353576046,1546439898,10057421906,2841648216,2191749238,1067220000,25388716011,2353421086,10786500000,7089498589,2054486185,5314507651,,11025196903,1021283500,8594198088,935549641.5,1688525937,2967115500,8217335861,74.4661,12.4097,128.8905,27.3747,19.7997,-28.3367,30.4397,-33.1592,35.0455,156.8274,31.7724,37.0728,33.3564,25.138,50.3228,337.3943,23.0089,25.0157,34.5033,47.3164,20.4601,26.7053,-69.3645,26.7836,37.9869,36.2615,35.205,25.3768,246.9458,23.8715,128.7063,48.0151,33.5596,,16.9465,52.7064,25.8685,69.4994,23.8742,31.985,27.5111,5.1668,2.3232,0.6577,1.4693,1.6124,4.4362,3.3893,6.8297,6.0058,3.4911,3.0624,3.13,4.7459,1.8842,4.0617,4.9974,2.6808,4.8249,3.7912,8.8629,3.1698,5.0368,2.3562,3.4246,7.5109,5.2056,3.4055,3.9654,1.8903,4.3922,2.1945,5.3492,6.5017,,2.4804,5.5519,3.102,3.9679,2.2531,1.7547,3.9898,7.6749,2.7559,0.0447,1.3281,1.0813,4.2796,6.1675,14.7071,10.7284,3.8846,1.2998,2.2919,3.4616,3.1223,2.3302,24.9572,1.8303,3.8355,3.6881,4.3398,2.193,9.391,4.848,3.0845,1.9923,12.7076,3.7731,2.1191,2.6581,6.266,1.2435,2.1489,5.403,,3.3297,3.2466,4.2576,4.1337,2.4872,2.047,3.7945
2019/3/5,4.9111,10,0.9804,2.4691,3.6181,2.9283,0.1672,-1.0271,5.6772,6.1962,9.9127,4.2991,2.9012,3.7284,3.8147,4.345,2.1598,5.3349,6.2143,1.3544,0.8561,-0.4455,4.0261,5.136,6.4531,4.7996,3.4632,2.0851,4.7962,1.3141,6.5015,3.1216,-0.3357,,3.4203,1.2209,1.9433,1.6332,2.3538,2.6509,3.3697,6.574,16.7427,2.9404,2.244,8.3486,1.8461,2.6909,1.1423,7.0624,12.8019,7.2735,3.7438,4.886,2.3098,5.6661,4.1599,5.0173,6.3846,21.5206,5.4131,7.7927,1.2073,2.3819,3.1462,7.8723,10.3314,16.3354,1.7738,4.4185,1.14,3.3051,8.3989,2.6533,,1.3671,16.1726,2.0616,9.7932,4.7099,2.4391,0.506,4255759896,13884600252,2931680134,6622418696,5535650479,1728323869,12562186010,2580489048,5510712737,4938119747,20488355461,7041056565,18996552125,5948811135,3965174396,8947533600,2331402545,3894614329,2142053240,9715631108,5718479849,33204971004,1608701352,10573966233,3025022915,2296944525,1104180000,25918088738,2466294999,10928250000,7550425742,2118619769,5296668291,,11402296347,1033752000,8761207190,950828718.6,1728271043,3045770000,8494237070,78.1232,13.6507,130.1542,28.0506,20.516,-29.1665,30.4906,-32.8186,37.0351,166.5447,34.9219,38.6666,34.3241,26.0752,52.2425,352.0542,23.5059,26.3503,36.6474,47.9572,20.6352,26.5863,-72.1572,28.1592,40.4383,38.002,36.4242,25.9059,258.7898,24.1852,137.0742,49.5139,33.447,,17.5261,53.3498,26.3712,70.6345,24.4362,32.8329,28.4381,5.4205,2.5555,0.6642,1.5056,1.6707,4.5661,3.3949,6.7596,6.3468,3.7074,3.366,3.2645,4.8836,1.9545,4.2166,5.2145,2.7387,5.0823,4.0268,8.9829,3.1969,5.0144,2.451,3.6004,7.9956,5.4555,3.5235,4.0481,1.981,4.4499,2.3372,5.5162,6.4799,,2.5652,5.6197,3.1623,4.0328,2.3061,1.8013,4.1243,8.0518,3.0315,0.0452,1.3609,1.1204,4.4049,6.1778,14.556,11.3375,4.1252,1.4287,2.3904,3.562,3.2387,2.4191,26.0416,1.8698,4.0401,3.9173,4.3985,2.2118,9.3492,5.0432,3.2429,2.1208,13.3175,3.9038,2.1633,2.7856,6.3484,1.3244,2.2159,5.3849,,3.4435,3.2862,4.3403,4.2012,2.5458,2.1013,3.9224
2019/3/6,6.699,0.1289,1.387,5.1736,-0.9699,2.7027,-0.4452,0.283,1.1512,-1.1345,-2.439,1.4337,-1.3216,-0.2567,-0.2625,-0.7961,0.6342,2.1384,-1.6476,0.1522,4.2846,3.0333,4.4979,5.6034,9.0057,-0.661,0.7531,-2.1242,1.373,-1.0706,4.6512,-2.1921,-1.2554,,-1.3925,0.2193,2.9882,-0.4326,1.2611,2.7473,-0.6428,9.7951,16.4197,2.633,3.8418,7.4118,2.0979,2.6749,1.1963,5.8943,12.1384,6.2862,3.7304,5.0059,1.6017,4.7214,3.7357,5.9919,5.6158,20.6654,4.3783,11.462,1.4045,3.2842,4.5699,9.8928,8.1414,17.6212,2.2234,4.2169,1.3127,3.5835,6.6703,3.4177,,1.2722,15.7067,3.8688,9.5593,6.2393,3.1063,0.5255,4540851156,13902504314,2972341439,6965038515,5481958428,1775035325,12506260864,2587792319,5574151487,4882095698,19988639474,7142003612,18745496370,5933538192,3954767114,8876304000,2346189453,3977898147,2106760500,9730421480,5963491516,34212182954,1681059258,11166472962,3297446479,2281761700,1112496000,25367541102,2500157173,10811250000,7901608334,2072178208,5230176129,,11243517634,1036019000,9023005241,946715120.9,1750066746,3129445000,8439636831,83.3566,13.6683,131.9593,29.5018,20.317,-29.9547,30.3548,-32.9115,37.4614,164.6553,34.0702,39.221,33.8705,26.0083,52.1054,349.2516,23.655,26.9137,36.2502,48.0302,21.5194,27.3928,-75.4028,29.7371,44.08,37.7508,36.6986,25.3557,262.3429,23.9263,143.4498,48.4285,33.0271,,17.282,53.4668,27.1592,70.3289,24.7443,33.7349,28.2553,5.7836,2.5588,0.6734,1.5835,1.6545,4.6895,3.3798,6.7787,6.4198,3.6653,3.2839,3.3113,4.8191,1.9495,4.2056,5.173,2.7561,5.191,3.9832,8.9966,3.3339,5.1665,2.5613,3.8022,8.7156,5.4194,3.55,3.9621,2.0082,4.4022,2.4459,5.3953,6.3986,,2.5295,5.632,3.2568,4.0153,2.3352,1.8507,4.0978,8.5912,3.0354,0.0458,1.4313,1.1095,4.524,6.1503,14.5972,11.468,4.0784,1.3938,2.4247,3.515,3.2304,2.4127,25.8343,1.8817,4.1265,3.8748,4.4052,2.3065,9.6328,5.27,3.4246,2.3118,13.2295,3.9332,2.1173,2.8238,6.2804,1.386,2.1674,5.3173,,3.3956,3.2934,4.47,4.183,2.5779,2.159,3.8972
2019/3/7,-0.0756,-0.7727,3.42,0.2695,-0.5877,3.0471,0.2795,4.4214,4.4765,0.8197,-2.5581,-0.7067,-4.1071,-0.7722,2.807,2.9012,1.5756,-1.8733,-2.9573,-4.408,-0.814,-2.751,1.3013,1.0884,-2.4605,0.7605,1.8272,-3.3389,2.2573,-0.6035,10,-4.9804,-1.845,,-0.2648,3.9387,-0.7004,4.0968,1.3919,0.1604,0.2311,9.535,11.8303,4.0279,3.2804,7.0875,1.9891,2.465,2.0423,8.7376,12.4216,4.627,3.4586,6.2441,1.6506,6.2559,4.5051,6.8168,5.3785,18.873,6.9834,9.6178,1.6642,2.7826,2.7658,9.3517,8.6782,21.049,2.7608,5.2862,1.2903,5.9835,7.5301,3.018,,1.5527,22.5753,2.5111,15.1185,6.2252,2.7329,0.6104,4537416322,13795079941,3073994703,6983812204,5449743197,1829122274,12541214080,2702210229,5823677236,4922112876,19477302186,7091530088,17975592054,5887719365,4065778121,9133826400,2383156724,3903381047,2044458010,9301500689,5914951468,33271017690,1702934904,11288012803,3216313069,2299113500,1132824000,24520544738,2556594129,10746000000,8691769168,1968974740,5133681407,,11213746625,1076825000,8985419108,985500470.4,1774426649,3134465500,8459136916,83.2936,13.5626,136.4723,29.5813,20.1976,-30.8675,30.4397,-34.3667,39.1384,166.0049,33.1986,38.9438,32.4794,25.8075,53.568,359.3842,24.0277,26.4096,35.1781,45.913,21.3442,26.6392,-76.384,30.0607,42.9954,38.0378,37.3691,24.5091,268.2649,23.7819,157.7948,46.0166,32.4178,,17.2363,55.5727,26.969,73.2102,25.0888,33.789,28.3206,5.7792,2.539,0.6964,1.5878,1.6448,4.8324,3.3893,7.0784,6.7072,3.6954,3.1999,3.2879,4.6212,1.9344,4.3236,5.3231,2.7995,5.0938,3.8654,8.6,3.3067,5.0243,2.5946,3.8436,8.5012,5.4606,3.6149,3.8298,2.0535,4.3757,2.6905,5.1266,6.2805,,2.5228,5.8538,3.234,4.1798,2.3677,1.8537,4.1072,8.5847,3.012,0.0473,1.4352,1.103,4.6618,6.1675,15.2426,11.9813,4.1119,1.3582,2.4075,3.3706,3.2054,2.4804,26.5838,1.9113,4.0492,3.7602,4.211,2.2878,9.3678,5.3386,3.4619,2.2549,13.3301,4.005,2.0466,2.8876,6.2425,1.5246,2.0594,5.2192,,3.3866,3.4232,4.4387,4.3544,2.6137,2.1625,3.9062
2019/3/8,-9.1597,-0.584,-4.7619,0,2.1675,-2.6882,-2.1182,-2.5225,2.9775,1.626,-1.8496,1.0676,0.838,-0.9079,-0.5119,2.5195,-1.9648,-0.5615,-2.6422,4.4965,-4.5721,-1.7866,-2.2727,-1.7497,-0.3692,0.0943,-0.4486,-0.7772,-0.2208,-4.6692,-4.2929,-2.3961,0.1106,,-3.1858,-1.0526,-3.9295,-0.1193,-1.7341,-0.961,1.4292,6.7148,16.1951,3.3756,4.3955,13.5494,2.5419,2.4647,2.6864,14.5852,17.0374,5.0933,5.9489,6.8394,2.3275,6.9573,5.5215,9.0129,7.0456,17.0271,9.143,7.8671,1.5884,2.5861,2.8079,12.261,11.8935,25.8652,2.3948,8.6701,1.3974,7.8487,6.7974,3.9851,,1.3651,25.7146,3.1977,17.8816,9.614,3.1721,0.9172,4121801352,13714511661,2927614003,6983812204,5567865709,1779952320,12275569635,2634046368,5997076486,5002147231,19117041823,7167240374,18126225507,5834264066,4044963557,9363952800,2336331515,3881464253,1990438510,9719739545,5644514062,32676597522,1664231838,11090510561,3204439887,2301282475,1127742000,24329970556,2550950434,10244250000,8318637663,1921796011,5139357567,,10856494521,1065490000,8632339667,984325156.8,1743656245,3104342500,8580037444,75.6641,13.4834,129.9736,29.5813,20.6354,-30.0377,29.7949,-33.4998,40.3037,168.7042,32.5846,39.3595,32.7515,25.5732,53.2938,368.4389,23.5556,26.2613,34.2487,47.9775,20.3683,26.1632,-74.648,29.5348,42.8367,38.0737,37.2015,24.3186,267.6727,22.6715,151.0207,44.914,32.4536,,16.6872,54.9878,25.9092,73.1228,24.6537,33.4643,28.7254,5.2499,2.5242,0.6632,1.5878,1.6805,4.7025,3.3175,6.8999,6.9069,3.7555,3.1407,3.323,4.6599,1.9169,4.3015,5.4572,2.7445,5.0652,3.7632,8.9867,3.1555,4.9346,2.5356,3.7763,8.4698,5.4658,3.5987,3.8001,2.049,4.1714,2.575,5.0037,6.2875,,2.4424,5.7922,3.1069,4.1748,2.3267,1.8359,4.1659,7.7984,2.9944,0.0451,1.4352,1.1269,4.5365,6.0369,14.8581,12.3381,4.1787,1.333,2.4333,3.3988,3.1763,2.4677,27.2535,1.8738,4.0265,3.6608,4.4004,2.1832,9.2004,5.2172,3.4013,2.2466,13.3426,3.9871,2.0307,2.8812,5.951,1.4591,2.0101,5.2249,,3.2787,3.3871,4.2643,4.3492,2.5684,2.1417,3.962
2019/3/11,4.3333,8.4204,4.8611,4.8387,5.7859,3.7293,2.2779,3.9741,7.8279,4.32,5.1064,4.5775,9.7876,9.6859,5.6604,0.9362,3.3755,4.2349,7.2553,9.4767,4.4226,6.2658,4.4489,7.3973,2.7172,6.9746,4.8341,4.4386,6.1947,2.9212,10.0264,10.0115,4.6071,,6.3071,3.0319,4.5621,3.4627,5,6.469,0.0909,4.5655,14.7372,2.602,3.4235,10.0732,2.1404,2.5521,1.7754,14.5228,15.206,4.3676,4.0857,7.7063,2.8184,6.1432,3.8138,6.0085,7.1989,20.2316,8.054,8.744,1.7523,2.46,2.3046,7.3536,10.6497,17.3897,1.9689,7.1938,1.104,5.3585,8.2314,4.8922,,1.389,18.1135,2.0873,12.0732,6.4388,2.9389,1.1176,4300412744,14869323674,3069928573,7321738601,5890018017,1846331758,12555195367,2738726584,6466523235,5218239992,20093231193,7495318278,19900352842,6399362941,4273923759,9451620000,2415195026,4045840209,2134850640,10640851053,5894148591,34724044765,1738272486,11910904492,3291509888,2461786625,1182258000,25409890920,2708973912,10543500000,9152696321,2114196763,5376134533,,11541227722,1097794750,9026159043,1018409252,1830839057,3305162500,8587837478,78.9429,14.6188,136.2918,31.0127,21.8294,-31.1579,30.4736,-34.8311,43.4587,175.9922,34.2485,41.1612,35.9571,28.0501,56.3104,371.8883,24.3507,27.3734,36.7335,52.5242,21.2691,27.8026,-77.969,31.7195,44.0007,40.7292,38.9998,25.398,284.2542,23.3338,166.1627,49.4105,33.9488,,17.7396,56.655,27.0913,75.6549,25.8864,35.6291,28.7515,5.4774,2.7367,0.6955,1.6646,1.7777,4.8779,3.393,7.1741,7.4476,3.9177,3.3011,3.4751,5.116,2.1025,4.545,5.5083,2.8371,5.2797,4.0363,9.8383,3.2951,5.2438,2.6484,4.0557,8.6999,5.847,3.7726,3.9687,2.1759,4.2932,2.8331,5.5047,6.5771,,2.5965,5.9678,3.2487,4.3194,2.443,1.9547,4.1697,8.1363,3.2465,0.0473,1.5046,1.1921,4.7057,6.1744,15.4486,13.3039,4.3593,1.4011,2.5446,3.7315,3.484,2.6074,27.5087,1.937,4.197,3.9265,4.8174,2.2797,9.7769,5.4494,3.6529,2.3076,14.2732,4.1798,2.1208,3.0597,6.1249,1.6054,2.2113,5.4656,,3.4855,3.4898,4.4588,4.4998,2.6968,2.2802,3.9656
