ÈÕÆÚ,000659.SZ,000695.SZ,000812.SZ,002014.SZ,002117.SZ,002191.SZ,002228.SZ,002229.SZ,002243.SZ,002303.SZ,002522.SZ,002565.SZ,002585.SZ,002599.SZ,002701.SZ,002735.SZ,002752.SZ,002787.SZ,002799.SZ,002803.SZ,002831.SZ,002836.SZ,002846.SZ,002951.SZ,300057.SZ,300501.SZ,600076.SH,600210.SH,600836.SH,601515.SH,601968.SH,603022.SH,603058.SH,603429.SH,603499.SH,603607.SH,603687.SH,000659.SZ,000695.SZ,000812.SZ,002014.SZ,002117.SZ,002191.SZ,002228.SZ,002229.SZ,002243.SZ,002303.SZ,002522.SZ,002565.SZ,002585.SZ,002599.SZ,002701.SZ,002735.SZ,002752.SZ,002787.SZ,002799.SZ,002803.SZ,002831.SZ,002836.SZ,002846.SZ,002951.SZ,300057.SZ,300501.SZ,600076.SH,600210.SH,600836.SH,601515.SH,601968.SH,603022.SH,603058.SH,603429.SH,603499.SH,603607.SH,603687.SH,000659.SZ,000695.SZ,000812.SZ,002014.SZ,002117.SZ,002191.SZ,002228.SZ,002229.SZ,002243.SZ,002303.SZ,002522.SZ,002565.SZ,002585.SZ,002599.SZ,002701.SZ,002735.SZ,002752.SZ,002787.SZ,002799.SZ,002803.SZ,002831.SZ,002836.SZ,002846.SZ,002951.SZ,300057.SZ,300501.SZ,600076.SH,600210.SH,600836.SH,601515.SH,601968.SH,603022.SH,603058.SH,603429.SH,603499.SH,603607.SH,603687.SH,000659.SZ,000695.SZ,000812.SZ,002014.SZ,002117.SZ,002191.SZ,002228.SZ,002229.SZ,002243.SZ,002303.SZ,002522.SZ,002565.SZ,002585.SZ,002599.SZ,002701.SZ,002735.SZ,002752.SZ,002787.SZ,002799.SZ,002803.SZ,002831.SZ,002836.SZ,002846.SZ,002951.SZ,300057.SZ,300501.SZ,600076.SH,600210.SH,600836.SH,601515.SH,601968.SH,603022.SH,603058.SH,603429.SH,603499.SH,603607.SH,603687.SH,000659.SZ,000695.SZ,000812.SZ,002014.SZ,002117.SZ,002191.SZ,002228.SZ,002229.SZ,002243.SZ,002303.SZ,002522.SZ,002565.SZ,002585.SZ,002599.SZ,002701.SZ,002735.SZ,002752.SZ,002787.SZ,002799.SZ,002803.SZ,002831.SZ,002836.SZ,002846.SZ,002951.SZ,300057.SZ,300501.SZ,600076.SH,600210.SH,600836.SH,601515.SH,601968.SH,603022.SH,603058.SH,603429.SH,603499.SH,603607.SH,603687.SH,000659.SZ,000695.SZ,000812.SZ,002014.SZ,002117.SZ,002191.SZ,002228.SZ,002229.SZ,002243.SZ,002303.SZ,002522.SZ,002565.SZ,002585.SZ,002599.SZ,002701.SZ,002735.SZ,002752.SZ,002787.SZ,002799.SZ,002803.SZ,002831.SZ,002836.SZ,002846.SZ,002951.SZ,300057.SZ,300501.SZ,600076.SH,600210.SH,600836.SH,601515.SH,601968.SH,603022.SH,603058.SH,603429.SH,603499.SH,603607.SH,603687.SH
2019/6/5,-1.497,6.8543,-0.2703,-0.9682,-1.4884,-4.3852,2.1359,2.551,7.9487,-1.1881,-0.1689,-3.1026,0.5964,0.6674,-1.9149,3.7375,0.774,0.9887,-0.7897,-1.0162,-0.2703,-0.8166,-1.929,-2.1027,0,-2.3311,0.237,-0.7389,0.9877,-0.3953,-1.4925,-0.2484,1.2195,-2.2378,-9.9851,5.6247,,0.616,1.5251,0.6245,0.2998,1.249,3.2115,0.5518,3.0351,6.6285,0.6946,0.3838,7.0775,0.5957,0.4552,0.75,4.5241,0.113,0.5646,0.5266,1.6166,0.9115,4.1375,5.9834,13.2381,1.0061,1.1625,0.5465,0.4001,0.4016,0.4454,0.4614,0.3798,0.5946,0.7192,5.5382,7.7725,,4229961291,1935627289,2473421723,3588332049,5776751247,14147818997,6130228802,3310083461,6145740419,7638484092,5048140321,8575513762,4312092593,1830580560,10848955237,1077799570,5376524103,1109943892,1062412500,1672293114,4792009257,753076480,672769787.2,1089450000,2526706447,2071234746,4374937266,6112446717,2710660064,10088064000,3849999846,1606000000,1860116320,2826307120,766373924,951391138.3,,188.8636,53.112,126.9485,16.0031,22.5052,22.4585,26.3957,781.2399,74.8554,19.0459,149.0465,84.9151,18.2069,23.6574,48.1737,42.1386,127.1298,41.5588,73.74,22.3774,17.1138,43.1562,58.6977,50.175,28.1913,32.3792,9.3564,14.1249,-229.5352,13.4886,91.9039,51.2878,31.178,47.7841,63.6494,26.0028,,6.1868,5.3268,2.0848,1.9614,3.5525,2.5088,2.2473,2.5021,3.9579,1.707,2.9974,4.0935,0.7597,1.873,2.0205,3.6096,3.0218,1.5507,3.8128,6.9357,2.8625,4.8953,4.3524,10.7157,1.2781,3.3217,1.1684,1.3677,3.1137,2.4196,1.8789,2.6015,3.7316,8.8936,5.6902,3.25,,2.6132,1.8532,2.9068,1.5461,3.7386,4.8279,0.5056,5.6942,4.4886,2.3519,5.1042,4.1893,1.5167,1.5925,1.3281,2.3,2.5849,1.607,3.7343,2.1023,1.8865,7.621,3.0191,15.0114,0.8238,4.224,1.9109,0.6784,1.9909,3.0312,0.7735,2.4134,8.052,12.0305,8.5591,4.4868,
2019/6/6,-2.7356,-6.1856,-2.168,-0.419,-3.5883,-0.5396,-2.8517,-8.5821,-2.791,-3.2064,-1.5228,0.6158,-1.581,-2.0994,3.2538,-2.3219,-2.6114,-3.9161,-2.3155,-2.7998,-1.3008,-2.6946,-4.0126,-9.9959,0.3883,-6.4492,-1.8913,-1.737,-4.401,1.0582,-3.2468,-3.2379,-5.0602,-2.6032,-3.3775,-1.0753,,0.5822,1.1019,0.8075,0.24,0.9355,1.5144,1.0068,5.408,5.783,0.6922,0.5457,6.9507,0.8593,0.7009,1.3914,3.4054,0.1817,1.1101,0.5939,2.3522,0.9766,3.598,6.8035,14.8248,1.0881,1.1087,0.6098,0.599,0.7522,0.7354,0.7658,0.4617,1.2069,1.5914,7.4907,5.0844,,4114248064,1815897766,2419797404,3573297138,5569464611,14071481844,5955412391,3026009134,5974214410,7393562758,4971265087,8628318650,4243917216,1792148482,11201958119,1052774600,5236123320,1066477558,1037812500,1625472029,4729674177,732784000,645774304,980550000,2536518899,1909813626,4292196135,6006275186,2591364512,10194816000,3724999851,1554000000,1765989952,2752731800,740489771.6,941161126.1,,183.6971,49.8267,124.1962,15.9361,21.6977,22.3374,25.643,714.1932,72.7662,18.4352,146.7768,85.438,17.9191,23.1607,49.7412,41.1602,123.81,39.9313,72.0326,21.7509,16.8912,41.9933,56.3424,45.1596,28.3008,29.8557,9.1794,13.8796,-219.4334,13.6313,88.92,49.6272,29.6004,46.5402,61.4996,25.7232,,6.0175,4.9973,2.0396,1.9531,3.425,2.4953,2.1832,2.2874,3.8475,1.6523,2.9517,4.1187,0.7477,1.8337,2.0863,3.5258,2.9429,1.4899,3.7245,6.7415,2.8253,4.7634,4.1777,9.6446,1.2831,3.0628,1.1463,1.3439,2.9767,2.4452,1.8179,2.5173,3.5428,8.6621,5.498,3.215,,2.5417,1.7386,2.8438,1.5396,3.6045,4.8019,0.4912,5.2055,4.3633,2.2765,5.0264,4.2151,1.4927,1.559,1.3713,2.2466,2.5174,1.5441,3.6478,2.0434,1.8619,7.4156,2.898,13.5108,0.827,3.8948,1.8747,0.6666,1.9033,3.0633,0.7484,2.3352,7.6445,11.7173,8.2701,4.4386,
2019/6/10,-0.3125,-0.6105,1.385,-0.4208,0.0979,-0.0904,0.3914,-0.1361,-1.0996,6.2112,1.0363,-0.612,1.004,1.8059,1.4706,-4.152,0.4732,3.4934,3.037,0.4321,-1.6474,1.0769,1.1475,1.4227,0.1934,-2.0602,0.241,1.0101,0.5115,-3.7958,-0.6711,1.1583,0.8883,-1.8433,-2.5017,4.0373,,0.3149,0.5627,0.7656,0.2702,0.4186,1.5734,0.378,2.18,3.6193,0.956,0.3244,5.2459,0.5354,1.0051,1.1973,2.8643,0.0919,0.8574,0.3323,1.7686,0.9167,4.3139,4.578,8.9767,1.1057,0.616,0.366,0.398,0.4321,0.8834,0.5501,0.35,0.6318,0.8964,4.7972,6.7267,,4101391039,1804811699,2453312603,3558262227,5574919522,14058758985,5978721246,3021892115,5908523598,7852790259,4996890165,8575513762,4286526826,1824512337,11366692797,999014061,5260899929,1103734416,2086500000,1632495192,4651755327,740675520,653184828.8,994500000,2541425125,1870467228,4302538777,6066944632,2604619573,9807840000,3699999852,1572000000,1781677680,2701990200,721964839,979158314.4,,183.1231,49.5226,125.9164,15.869,21.7189,22.3172,25.7434,713.2215,71.9661,19.5802,147.5334,84.9151,18.099,23.579,50.4727,39.0583,124.3959,41.3263,74.2203,21.8448,16.6129,42.4455,56.989,45.8021,28.3555,29.2406,9.2016,14.0198,-220.5558,13.1139,88.3232,50.2021,29.8633,45.6823,59.9611,26.7617,,5.9987,4.9668,2.0679,1.9449,3.4284,2.493,2.1918,2.2843,3.8052,1.7549,2.9669,4.0935,0.7552,1.8668,2.1169,3.3457,2.9568,1.542,3.8376,6.7706,2.7787,4.8147,4.2257,9.7818,1.2856,2.9997,1.1491,1.3575,2.9919,2.3524,1.8057,2.5465,3.5742,8.5024,5.3605,3.3448,,2.5338,1.7279,2.8832,1.5331,3.608,4.7975,0.4931,5.1984,4.3153,2.4179,5.0524,4.1893,1.5077,1.5872,1.3915,2.1318,2.5294,1.598,3.7586,2.0523,1.8312,7.4955,2.9312,13.7031,0.8286,3.8145,1.8792,0.6734,1.913,2.947,0.7434,2.3623,7.7124,11.5013,8.0632,4.6178,
2019/6/11,1.5674,5.0369,10.1093,2.1127,3.6204,6.6063,2.1442,2.9973,5.2502,2.729,7.6923,6.7734,3.3797,3.6585,-0.8282,3.4508,2.3548,2.8129,1.7254,2.8203,4.4668,5.6317,4.6191,7.8281,3.0888,4.288,3.8462,3.75,4.0712,10.068,3.8288,4.5802,5.7862,4.9765,5.4482,3.2836,,0.5439,1.0454,7.9939,0.3062,0.9498,2.9025,0.7566,2.839,5.1239,1.5971,1.2186,10.6537,1.492,1.0708,1.879,3.4395,0.1419,1.2239,0.4192,2.6938,1.3281,6.9396,7.1544,16.6633,1.6522,0.7952,1.1758,0.9792,0.7053,1.4815,0.5121,0.7917,1.2757,1.2626,4.0834,8.5057,,4165676165,1895717448,2701325080,3633436782,5776751247,14987527678,6106919947,3112466538,6218730210,8067096425,5381266332,9156367527,4431399502,1891262788,11272558695,1033488115,5384782973,1134781797,2122500000,1678535926,4859538926,782387840,683356251.2,1072350000,2619924743,1950673347,4468021037,6294455056,2710660064,10795296000,3841666513,1644000000,1884768464,2836455440,761298600,1011309781,,185.9933,52.0169,138.6457,16.2043,22.5052,23.7915,26.2954,734.5987,75.7444,20.1146,158.8821,90.6668,18.7107,24.4416,50.0547,40.4062,127.3251,42.4888,75.5008,22.4609,17.355,44.8359,59.6214,49.3875,29.2314,30.4945,9.5555,14.5455,-229.5352,14.4342,91.705,52.5014,31.5912,47.9557,63.2278,27.6405,,6.0928,5.217,2.2769,1.986,3.5525,2.6577,2.2388,2.3527,4.0049,1.8028,3.1952,4.3708,0.7807,1.9351,2.0994,3.4612,3.0264,1.5854,3.9038,6.9616,2.9028,5.0858,4.4209,10.5475,1.3253,3.1284,1.1933,1.4084,3.1137,2.5893,1.8748,2.6631,3.7811,8.9255,5.6525,3.4547,,2.5735,1.815,3.1746,1.5655,3.7386,5.1144,0.5037,5.3542,4.5419,2.4839,5.441,4.4731,1.5587,1.6453,1.3799,2.2054,2.5889,1.643,3.8235,2.1101,1.913,7.9176,3.0666,14.7757,0.8542,3.9781,1.9515,0.6986,1.9909,3.2437,0.7718,2.4705,8.1587,12.0737,8.5025,4.7694,
2019/6/12,0,-1.1696,9.9256,-1.7931,-2.5496,-2.9711,0,1.8519,-2.7582,-1.518,1.4286,-4.2676,-2.1154,-0.2139,-3.1315,0.071,-1.0769,-0.5472,-0.5654,-2.9754,-2.1379,-0.1441,-0.3098,1.8884,-1.8727,3.0256,0.2315,-0.7229,-0.7335,-0.7417,-0.8677,-0.6083,-1.4269,-0.1789,-3.0667,-2.3603,,0.3754,0.5057,9.9858,0.2699,0.9589,1.8665,0.5509,3.7896,3.7781,1.1488,0.988,8.3753,1.5634,1.2215,1.1323,3.3482,0.1037,0.8558,0.3573,1.9119,1.1814,6.7989,6.1334,22.9484,1.1825,1.3119,1.1052,0.5952,0.6287,1.3361,0.4424,0.5302,1.1951,1.2461,5.2998,5.8126,,4165676165,1873545315,2969446676,3568285501,5629468637,14542227620,6106919947,3170104807,6047204201,7944635759,5458141565,8765611358,4337658359,1887217306,10919555813,1034221605,5310453146,1128572321,2110500000,1628593434,4755647127,781260480,681238958.4,1092600000,2570862482,2009692944,4478363679,6248952971,2690777472,10715232000,3808333181,1634000000,1857875216,2831381280,737952109.6,987439752.9,,185.9933,51.4085,152.407,15.9137,21.9314,23.0846,26.2954,748.2024,73.6552,19.8092,161.1518,86.7975,18.3149,24.3893,48.4872,40.4348,125.5676,42.2563,75.074,21.7926,16.984,44.7713,59.4366,50.3201,28.684,31.4171,9.5776,14.4404,-227.8516,14.3271,90.9093,52.182,31.1405,47.8699,61.2889,26.9881,,6.0928,5.156,2.5029,1.9504,3.4619,2.5788,2.2388,2.3963,3.8945,1.7754,3.2408,4.1843,0.7642,1.9309,2.0337,3.4636,2.9846,1.5767,3.8817,6.7544,2.8408,5.0785,4.4072,10.7467,1.3005,3.223,1.196,1.3982,3.0909,2.5701,1.8586,2.6469,3.7271,8.9096,5.4792,3.3731,,2.5735,1.7937,3.4897,1.5375,3.6433,4.9625,0.5037,5.4534,4.4166,2.4462,5.5187,4.2822,1.5257,1.6417,1.3367,2.207,2.5532,1.634,3.8019,2.0474,1.8721,7.9062,3.0571,15.0548,0.8382,4.0984,1.956,0.6936,1.9763,3.2197,0.7651,2.4555,8.0423,12.0521,8.2417,4.6568,
2019/6/13,-0.6173,1.4201,9.9323,0.1404,-0.2907,2.7997,0.3817,-1.4342,0.0604,2.5048,4.3818,3.6145,0.9823,4.716,-1.5086,7.0922,0.7776,0.9629,0.4975,0.2396,-0.7646,4.0404,2.4087,4.1186,1.3359,-0.6024,0,0.2427,1.2315,3.9851,0.8753,0.8568,10.0121,0.1792,0.2751,1.036,,0.3127,0.7186,22.2324,0.2174,0.4773,2.8597,0.6577,2.2409,2.2892,1.1696,1.6202,9.9771,0.9715,2.9735,0.971,9.4774,0.1154,0.8979,0.2673,1.369,0.8497,9.0997,10.0157,28.0946,1.2847,0.7159,0.643,0.6155,0.6182,1.9044,0.3904,0.4715,2.9993,1.3151,5.8259,5.3976,,4139962114,1900151875,3264380431,3573297138,5613103903,14949359102,6130228802,3112466538,6050853690,8143634342,5697308958,9082440684,4380267970,1976217908,10754821135,1107570655,5351747494,1139438905,2121000000,1632495192,4719284997,812826560,697647977.6,1137600000,2605206064,1997586360,4478363679,6264120333,2723915126,11142240000,3841666513,1648000000,2043886848,2836455440,739982239.2,997669765.1,,184.8452,52.1386,167.5445,15.9361,21.8677,23.7309,26.3957,734.5987,73.6997,20.3054,168.2133,89.9348,18.4948,25.5395,47.7557,43.3026,126.544,42.6631,75.4475,21.8448,16.8541,46.5802,60.8683,52.3926,29.0671,31.2278,9.5776,14.4754,-230.6576,14.8981,91.705,52.6291,34.2583,47.9557,61.4575,27.2677,,6.0551,5.2292,2.7515,1.9531,3.4519,2.651,2.2473,2.3527,3.8968,1.8199,3.3828,4.3355,0.7717,2.022,2.003,3.7093,3.0078,1.5919,3.9011,6.7706,2.819,5.2837,4.5133,11.1893,1.3178,3.2036,1.196,1.4016,3.1289,2.6725,1.8748,2.6696,4.1003,8.9255,5.4942,3.4081,,2.5576,1.8192,3.8363,1.5396,3.6327,5.1014,0.5056,5.3542,4.4193,2.5075,5.7605,4.437,1.5407,1.7192,1.3166,2.3635,2.573,1.6497,3.8208,2.0523,1.8578,8.2257,3.1308,15.6748,0.8494,4.0738,1.956,0.6953,2.0007,3.348,0.7718,2.4765,8.8475,12.0737,8.2644,4.7051,
2019/6/14,-1.2422,-1.9837,-4.3121,-1.8233,-1.7493,-2.6383,-1.5209,-2.381,-3.1966,-3.9474,-0.8996,-6.7442,-1.9455,-3.0706,-1.5317,-3.6424,0,-1.2262,-0.8487,-3.8719,-0.8255,-0.7628,-3.7936,-1.3054,-2.0716,-2.2727,-0.4619,-2.6634,-2.9197,-4.4311,-3.2538,0.8547,-0.6615,-2.4597,-4.5267,0.7812,,0.2813,0.6452,24.0975,0.2689,0.6194,2.4806,0.5494,1.7036,2.8576,0.8559,1.4354,7.8196,0.8694,1.3568,0.5836,4.9137,0.1269,1.0998,0.3479,3.4161,0.8591,10.3484,7.4546,25.1321,0.9732,0.9494,0.8972,0.6736,0.598,1.247,0.2774,0.5168,5.6135,0.6674,4.304,7.5161,,4088534014,1862459248,3123616593,3508145858,5514915496,14554950479,6036993383,3038360192,5857430744,7822175092,5646058802,8469903987,4295048748,1915535680,10590086457,1067228678,5351747494,1125467583,2103000000,1569286726,4680325572,806626080,671181817.6,1122750000,2551237577,1952186670,4457678396,6097279355,2644384757,10648512000,3716666518,1652000000,2019234704,2766685740,706485100.8,1005464060,,182.549,51.1044,160.3198,15.6455,21.4851,23.1048,25.9943,717.1083,71.3438,19.5039,166.7001,83.8694,18.135,24.7553,47.0242,41.7253,126.544,42.14,74.8072,20.999,16.715,46.2249,58.5592,51.7087,28.465,30.5181,9.5334,14.0899,-223.9231,14.2379,88.7211,52.7569,33.8451,46.7761,58.6754,27.4807,,5.9799,5.1255,2.6328,1.9175,3.3915,2.581,2.2131,2.2967,3.7723,1.748,3.3524,4.0431,0.7567,1.9599,1.9723,3.5742,3.0078,1.5723,3.868,6.5085,2.7958,5.2434,4.3421,11.0433,1.2905,3.1308,1.1905,1.3643,3.0376,2.5541,1.8138,2.676,4.0508,8.706,5.2455,3.4347,,2.5258,1.7831,3.6709,1.5115,3.5692,4.9668,0.4979,5.2267,4.278,2.4085,5.7087,4.1377,1.5107,1.6664,1.2964,2.2774,2.573,1.6295,3.7883,1.9728,1.8425,8.1629,3.012,15.4702,0.8318,3.9812,1.947,0.6767,1.9423,3.1996,0.7467,2.4825,8.7408,11.7767,7.8903,4.7418,
2019/6/17,-1.8868,2.2619,-7.5107,0.5714,-0.5935,-5.3322,-2.8958,-0.271,-2.243,0,1.059,-0.4988,-0.3968,-2.1119,0.6667,0.3436,-1.0802,-3.0345,0.0713,-1.1934,-0.222,1.8169,0.475,-5.5711,0.3846,0.0775,0.232,0,1.0025,-0.5013,0.8969,-3.3898,-5.3274,-1.4214,0.1437,2.8101,,0.3766,0.5133,15.0509,0.3766,0.4265,3.1887,0.479,0.93,1.6326,0.5996,1.0327,3.326,0.646,1.1217,0.395,3.0129,0.0938,1.3238,0.2604,1.9252,0.9102,7.3101,5.6639,11.9705,0.6943,0.6734,0.5089,0.2327,0.4053,0.5411,0.2838,0.6139,2.7758,0.6288,4.3989,8.4903,,4011391862,1904586302,2889010197,3528192406,5482186027,13778856091,5862176972,3030126153,5726049120,7822175092,5705850650,8427660077,4278004904,1875080861,10660687033,1070896130,5293935407,1091315463,2104500000,1550558291,4667756137,821281760,671711140.8,1060200000,2561050029,1953699993,4468021037,6097279355,2670894880,10595136000,3749999850,1596000000,1911661712,2727361000,707500165.6,1033718380,,179.1047,52.2603,148.2786,15.7349,21.3576,21.8728,25.2415,715.1649,69.7435,19.5039,168.4655,83.4511,18.063,24.2325,47.3377,41.8687,125.177,40.8613,74.8606,20.7484,16.6779,47.0648,58.6053,48.8279,28.5745,30.5418,9.5555,14.0899,-226.1679,14.1666,89.5168,50.9685,32.042,46.1112,58.7597,28.2529,,5.8671,5.2414,2.4351,1.9285,3.3714,2.4434,2.149,2.2905,3.6876,1.748,3.3879,4.023,0.7537,1.9185,1.9854,3.5864,2.9753,1.5246,3.8707,6.4308,2.7896,5.3387,4.3455,10.428,1.2955,3.1332,1.1933,1.3643,3.068,2.5413,1.8301,2.5853,3.835,8.5822,5.2531,3.5312,,2.4782,1.8235,3.3952,1.5202,3.548,4.702,0.4835,5.2126,4.182,2.4085,5.7692,4.1171,1.5047,1.6312,1.305,2.2852,2.5452,1.5801,3.791,1.9492,1.8384,8.3112,3.0144,14.6083,0.835,3.9843,1.9515,0.6767,1.9617,3.1836,0.7534,2.3984,8.2751,11.6093,7.9016,4.8751,
2019/6/18,1.2821,-3.0268,2.3202,0,0,0.831,-0.5964,-0.8152,-1.0835,-1.7613,3.8922,0,0.7968,1.0787,3.7528,0.5479,0.312,-0.4267,-1.3542,-0.5033,-0.0556,-0.6863,-0.394,4.3718,0,-3.3308,-0.2315,-0.4975,-0.9926,-0.1259,-0.2222,0.7519,0.5862,3.4884,-0.7532,-3.8172,,0.7551,0.8756,13.184,0.2592,0.4107,1.4936,0.4422,1.1334,1.3247,0.5359,1.3984,3.6235,0.4865,0.6808,1.7142,2.0111,0.0714,0.6867,0.3141,1.2049,0.6276,6.3425,3.5178,15.984,0.5991,0.6608,0.444,0.2741,0.497,0.4801,0.3225,0.384,2.2594,1.0626,4.6338,6.4759,,4062819963,1846938754,2956040596,3528192406,5482186027,13893361821,5827213690,3005424038,5664007797,7684406842,5927934657,8427660077,4312092593,1895308270,11060756966,1076764054,5310453146,1086658356,2076000000,1542754777,4665160055,815644960,669064524.8,1106550000,2561050029,1888627104,4457678396,6066944632,2644384757,10581792000,3741666517,1608000000,1922867232,2822501500,702171075.4,994259761,,181.4009,50.6785,151.7189,15.7349,21.3576,22.0546,25.091,709.3347,68.9879,19.1604,175.0225,83.4511,18.2069,24.4939,49.1142,42.0981,125.5676,40.6869,73.8468,20.644,16.6686,46.7417,58.3744,50.9626,28.5745,29.5245,9.5334,14.0198,-223.9231,14.1487,89.3179,51.3517,32.2298,47.7198,58.3171,27.1745,,5.9423,5.0828,2.4916,1.9285,3.3714,2.4637,2.1362,2.2718,3.6477,1.7172,3.5197,4.023,0.7597,1.9392,2.06,3.6061,2.9846,1.5181,3.8183,6.3984,2.788,5.302,4.3284,10.8839,1.2955,3.0288,1.1905,1.3575,3.0376,2.5381,1.826,2.6048,3.8575,8.8816,5.2135,3.3964,,2.5099,1.7683,3.474,1.5202,3.548,4.7411,0.4806,5.1701,4.1367,2.3661,5.9937,4.1171,1.5167,1.6488,1.354,2.2978,2.5532,1.5733,3.7397,1.9394,1.8374,8.2542,3.0025,15.247,0.835,3.8516,1.947,0.6734,1.9423,3.1796,0.7517,2.4164,8.3236,12.0143,7.8421,4.689,
2019/6/19,-0.3165,5.1621,-1.1338,0.8523,1.0945,4.1209,0.8,0.9589,1.1598,-0.7968,0.2882,2.5063,0.7905,1.0672,-0.8511,3.951,0.6221,2.4286,0.3613,1.568,2.6711,-0.9675,1.5823,3.66,0.3831,1.7628,0.9281,0.75,1.7544,2.0177,0.2227,1.4925,2.9138,0.5393,9.9898,5.7815,,0.305,1.1858,14.4843,0.1864,0.72,3.387,0.476,1.715,1.933,1.2287,1.2358,7.1056,0.8809,1.3075,0.9286,6.3623,0.1425,1.0508,0.3983,2.273,1.3963,7.2023,5.3202,25.0414,1.2483,0.6047,0.9754,0.4626,1.0354,0.7774,0.4141,0.5727,2.7916,1.2273,4.6282,11.1595,,4049962938,1942278930,2922525396,3558262227,5542190054,14465890467,5873831400,3034243173,5729698609,7623176508,5945018043,8638879628,4346180281,1915535680,10966622864,1119306503,5343488625,1113048630,2083500000,1566945671,4789772010,807753440,679650988.8,1147050000,2570862482,1921920210,4499048961,6112446717,2690777472,10795296000,3749999850,1632000000,1978894832,2837723980,766678443.4,1051742687,,180.8268,53.2945,149.9988,15.869,21.5914,22.9635,25.2917,716.1366,69.788,19.0077,175.5269,85.5426,18.3509,24.7553,48.6962,43.7614,126.3487,41.675,74.1135,20.9677,17.1138,46.2895,59.2981,52.8278,28.684,30.045,9.6218,14.1249,-227.8516,14.4342,89.5168,52.1182,33.1689,47.9771,63.6657,28.7455,,5.9235,5.3451,2.4634,1.9449,3.4083,2.5652,2.1533,2.2936,3.69,1.7036,3.5299,4.1238,0.7657,1.9599,2.0424,3.7486,3.0032,1.555,3.8321,6.4988,2.8625,5.2507,4.3969,11.2823,1.3005,3.0822,1.2016,1.3677,3.0909,2.5893,1.8301,2.6436,3.9699,8.9295,5.6917,3.5928,,2.502,1.8596,3.4346,1.5331,3.5868,4.9364,0.4845,5.2196,4.1847,2.3472,6.011,4.2203,1.5287,1.6664,1.3425,2.3885,2.5691,1.6115,3.7532,1.9699,1.8865,8.1743,3.05,15.805,0.8382,3.9194,1.9651,0.6784,1.9763,3.2437,0.7534,2.4525,8.5661,12.0791,8.5613,4.9601,
2019/6/20,0,0.2283,-2.0642,0.9859,1.2795,4.6614,0.5952,1.2212,5.1592,1.4056,-0.8621,10.0244,1.5686,1.7951,0.8584,3.9974,0.6182,1.2552,0.7199,0.6972,1.084,-0.3489,2.1028,-2.9423,1.7176,0.6299,1.3793,1.737,1.9704,3.4611,2.6667,1.1029,-1.2458,0.3129,5.468,0.6948,,0.3815,0.8754,10.0735,0.2567,1.0562,3.0207,0.6802,2.3049,4.1492,1.0563,1.1168,10.4638,1.3993,1.3508,0.7986,6.317,0.1297,1.0155,0.4589,1.8146,1.5894,5.9344,6.9261,16.5118,1.6215,0.574,0.8749,0.6309,1.0958,0.9745,0.6526,0.6536,1.9429,1.1257,15.4804,8.6488,,4049962938,1946713356,2862198037,3593343686,5613103903,15140201984,5908794682,3071296346,6025307264,7730329592,5893767887,9504879786,4414355658,1949922276,11060756966,1164049424,5376524103,1127019952,2098500000,1577870591,4841693657,804935040,693942715.2,1113300000,2615018517,1934026794,4561104809,6218618248,2743797718,11168928000,3849999846,1650000000,1954242688,2846603760,808600619.7,1059049839,,180.8268,53.4162,146.9025,16.0255,21.8677,24.0339,25.4423,724.8818,73.3885,19.2749,174.0137,94.1178,18.6387,25.1997,49.1142,45.5107,127.1298,42.1981,74.6471,21.1139,17.2993,46.128,60.545,51.2734,29.1766,30.2342,9.7545,14.3703,-232.3413,14.9338,91.9039,52.693,32.7557,48.1273,67.1469,28.9453,,5.9235,5.3573,2.4125,1.9641,3.4519,2.6848,2.1661,2.3216,3.8804,1.7275,3.4995,4.5372,0.7777,1.9951,2.06,3.8984,3.0218,1.5745,3.8597,6.5441,2.8935,5.2324,4.4894,10.9503,1.3228,3.1017,1.2181,1.3915,3.1518,2.6789,1.8789,2.6728,3.9204,8.9575,6.0029,3.6177,,2.502,1.8638,3.3637,1.5482,3.6327,5.1665,0.4874,5.2834,4.4006,2.3802,5.9592,4.6433,1.5527,1.6963,1.354,2.484,2.5849,1.6318,3.7802,1.9836,1.9069,8.1458,3.1141,15.34,0.8526,3.9441,1.9922,0.6902,2.0153,3.356,0.7735,2.4795,8.4594,12.1169,9.0295,4.9945,
